title,PublishedAt,ID,views,likes,comments,Last_updated_Date
"우리들의 푸른 엘도라도, THANK YOU FANS✨ | 다큐멘터리 예고편",2024-10-29T09:30:21Z,e0LLWzfqTqE,81021,6490,938,2024-11-26
"홈런의 팀, 또 하나의 발자국을 남기다 #shorts",2024-10-26T03:00:30Z,eh4D-Dw_tKg,34180,2834,57,2024-11-26
우리 이야기의 주인공은 우리니까 #덕아웃1열 (10.25 KS 3차전),2024-10-26T03:00:03Z,43u1FhhX8FI,79411,3014,488,2024-11-26
"한국시리즈, 라팍에서 첫 승리, 승리 직후의 모습 #애프터매치(10.25 KS 3차전)",2024-10-25T15:11:42Z,kq2bvMNGPgg,91781,4264,593,2024-11-26
우리의 이야기는 이제 시작입니다! 📹 #덕아웃1열 (10.19 PO 4차전),2024-10-20T03:00:39Z,ln4DnU093S4,217301,6653,835,2024-11-26
"무엇보다 중요한 건 우리의 지금, 팬 여러분 감사합니다✨ | 2024 플레이오프 결산 스페셜 MV",2024-10-19T14:00:11Z,nPDDXsYKR1w,116847,7716,664,2024-11-26
"팬 여러분, 여러분의 힘을 광주로 보내주십시오❗️ #shorts",2024-10-19T12:50:24Z,Zv084jOiDWo,141348,13025,1089,2024-11-26
"가자, 광주로, KS 진출 직후의 모습 #애프터매치(10.19 PO 4차전)",2024-10-19T10:29:29Z,-TZIhvIuW_0,231746,8422,1218,2024-11-26
NOW OR NEVER! WE ARE THE LIONS! | 전광판 포스트시즌 개시영상,2024-10-17T05:00:28Z,miaXpRg7mGY,45717,3159,210,2024-11-26
고민하지 마십시오. 의심하지 마십시오. 준비한 게 맞습니다. 📹 #덕아웃1열 (10.15 PO 2차전),2024-10-16T03:00:18Z,ER-FsaRS9z8,176486,5583,685,2024-11-26
"푸른 파도와 함께, 승리를 향해, 승리 직후의 모습 #애프터매치(10.15 PO 2차전)",2024-10-15T16:35:23Z,0cjDy9vo1do,73889,3691,323,2024-11-26
"철통같은 수비, 팀 라이온즈의 호수비 모음zip. #shorts",2024-10-14T07:05:31Z,MJEXDufTCiU,77742,4261,63,2024-11-26
[소름주의] 김윤수의 삼구삼진 SHOW  #shorts,2024-10-14T07:05:14Z,XRABIUb1UbQ,133762,6343,193,2024-11-26
"홈런의 팀, 우리가 홈런 라이온즈다🔥 #shorts",2024-10-14T07:04:51Z,Nes4H6VhG3Y,30701,2305,25,2024-11-26
"""다 같이 미쳐야 할 것 같습니다"" 📹 #덕아웃1열 (10.13 PO 1차전)",2024-10-14T03:00:38Z,Mk9Slffd1Uk,145744,4758,486,2024-11-26
"홈런의 팀, 플레이오프 5번째 선발 전원 안타, 승리 직후의 모습 #애프터매치(10.13 PO 1차전)",2024-10-13T11:05:42Z,yzN-2JrN8D4,108352,5152,410,2024-11-26
다시 한번 화이팅💙 플레이오프에서 뵙겠습니다😎 | 후반기 미공개 화이팅 타임 모음.zip,2024-10-12T09:30:05Z,MuT4RCWkH0Y,63172,2435,276,2024-11-26
외장하드_진짜진짜_최종_이게_진짜_끝.mp4 드디어 세상에 나온 깨알 클립들🎬 | 외장하드 털이 3탄 #OFFTHEBASE,2024-10-11T08:00:09Z,FSB913UpyqU,82358,2352,148,2024-11-26
삼성 라이온즈 청백전⚾ #연습경기 H/L (10.09),2024-10-10T06:33:00Z,hwFUkekZbus,136240,2864,458,2024-11-26
"분위기 맑음, 하나가 될 우리 | 파이팅 넘치는 PO 훈련 스케치",2024-10-09T04:00:28Z,bBcnzE_1qFM,103881,3214,419,2024-11-26
삼성 라이온즈 vs 상무 피닉스 ⚾ #연습경기 H/L (10.07),2024-10-07T15:02:40Z,IcHNXIS-VRw,131787,3390,324,2024-11-26
외장하드 털 일이 있어 하드털이 합니다 | 외장하드 털이 2탄 #OFFTHEBASE,2024-10-06T09:00:17Z,NLDGBJaiP5A,92155,2815,174,2024-11-26
처음이라서 마냥 좋았던 그때 물꽃놀이 #shorts,2024-10-05T11:00:40Z,deux_BUbhC0,221223,8029,119,2024-11-26
이거 진짜 보여주고 싶어서 가지고 왔어요😎 하나하나 정성스레 담은 깨알같은 순간들🫶 안 보면 손해! | 외장하드털이 1탄  #OFFTHEBASE,2024-10-05T03:00:45Z,tL-OlaeIQj8,86431,2796,168,2024-11-26
"누구보다 뜨거웠던 우리의 여름, 기록 라이온즈🔥: JUL-SEP 결산 KBO 달성기록 #LIONSRECORD",2024-10-03T14:01:01Z,vu39dnfqiKA,51219,2987,240,2024-11-26
당신의 소원을 들어드립니다⭐️ㅣMake A-Wish! 찬건의 소원을 들어주기 위해 나타난 영웅🧞‍♂️#라팍에서생긴일,2024-10-03T03:00:29Z,fBeLi00ewtY,58508,2305,175,2024-11-26
NOW OR NEVER! | 2024 정규시즌 결산 매드무비,2024-10-01T11:20:17Z,2vLFO-36-bQ,70288,4124,305,2024-11-26
이 영상..기다리셨죠? 내향형 라이온즈 레전드 댄스파티 있음.(소근소근) | 정규시즌 피날레 FESTA 현장 밀착 직캠.ver #라팍에서생긴일,2024-09-30T13:00:15Z,9baqEioj3gc,159005,5072,493,2024-11-26
(감동주의) 2024 시즌을 마무리 한 선수들의 기억에 남는 순간은?!⭐️ㅣ이번 시즌을 되돌아보며 자신에게 건내는 응원의 메시지까지✨ #원정에서생긴일,2024-09-30T06:00:34Z,wOPJ-Hi0SqA,85816,3132,279,2024-11-26
우리 루키들 끼가 왜 이렇게 많아요~? 🐥 갤럭시GX 수트와 함께 한 아기 사자들의 라팍 첫날🦁 | 루키스데이 스케치 #라팍에서생긴일,2024-09-29T14:00:19Z,dbUTMFWPVno,168054,4077,398,2024-11-26
🦁완전체 아기 사자들이 인사 올립니다!🦁 | 루키스데이 전광판 영상 #LIONSFEED,2024-09-28T12:30:48Z,pXy-DjJym10,89732,2608,263,2024-11-26
🚨배찬승 수트핏 보고 가세요 (feat. 갤럭시 GX수트)🚨 #shorts,2024-09-28T12:30:38Z,l5hM7lb_2B4,136764,6501,230,2024-11-26
루키스데이에 너무 흥이 난 나머지... #shorts,2024-09-28T06:25:05Z,a_ejd4E8BQ0,168086,7118,255,2024-11-26
본인의 장점 말하라고요? 본인이 잘생긴줄 앎. 롤 티어 다이아임. | 장점인듯 장점아닌 장점 같은 너 #어흥케이트 #퓨처스,2024-09-27T09:01:00Z,zSzKlsey580,60486,1667,86,2024-11-26
팬 여러분의 뜨거운 성원 다시 한번 감사드립니다💙 | 100만 관중 팬 감사 이벤트 스케치 #라팍에서생긴일,2024-09-26T09:30:20Z,y2OBFr4eZ1U,108417,3229,159,2024-11-26
영웅의 시대가 또다시 열려갑니다🔥 멀티 홈런의 순간 #shorts,2024-09-26T07:00:40Z,14dcVlO8pOA,42422,2844,54,2024-11-26
본격 덕썹일치😎 라이온즈 대학생 서포터즈 1기의 활동 종료🍀 라팍 투어 다녀왔습니다! #라팍에서생긴일,2024-09-26T06:00:28Z,vGaU-nEoBLU,29254,0,40,2024-11-26
강한 사람이 아니어도 괜찮습니다. 우리는 서로 도울 거니까요 📹 #덕아웃1열 (09.25 키움전),2024-09-26T03:00:43Z,t60Pdqx16-I,68763,2315,148,2024-11-26
"꺾이지 않는 삼성, 승리를 향한 삼성, 승리 직후의 모습 #애프터매치(09.25 키움전)",2024-09-25T14:30:21Z,b1zb5N3lOCM,42434,2024,177,2024-11-26
벼락같은 홈런 두 방🔥 #김영웅 👊🏻 #ImtheMVP #shorts,2024-09-25T13:57:46Z,xAxQvBPIUrQ,58544,5014,150,2024-11-26
(웅성웅성👥) 요즘 MZ는 요아정을 먹는다고? 그게 뭔데. 요구르트 아이스크림부터 선수들만의 꿀조합까지 대방출🍯 #OFFTHEBASE,2024-09-25T03:00:21Z,bGt3174MnPY,87950,2502,123,2024-11-26
"1군 콜업 김대호 선수🔥 ""기회 주신 만큼 더 잘해서 더 많은 모습 보여드리겠습니다"" #shorts",2024-09-24T08:00:19Z,bXTxJxlYAVc,37487,2346,114,2024-11-26
🔥박병호의 쓰리런+구자욱의 연타석 홈런까지🔥 #shorts,2024-09-23T05:00:14Z,Fa3gonMJ298,32561,2204,39,2024-11-26
다승 단독 1위 등극! 15승 달성의 순간🔥 #shorts,2024-09-23T05:00:11Z,XIDjY7jqrtI,34074,2210,34,2024-11-26
삼성라이온즈는 플레이오프 직행을 원하고 있습니다🍂 📹 #덕아웃1열 (09.22 키움전),2024-09-23T03:00:10Z,7ZD5fj5YlE4,86790,3137,326,2024-11-26
"고대하던, 플레이오프 진출 확정, 승리 직후의 모습 #애프터매치(09.22 키움전)",2024-09-22T12:26:33Z,croxbDh9sRo,119198,5173,767,2024-11-26
다승 단독 1위 등극👑 우리의 에이스입니다✨ #원태인 👊🏻 #ImtheMVP #shorts,2024-09-22T09:27:06Z,ccpi7HQPOmI,77272,7168,225,2024-11-26
"[월간라클] ""저 이거 입고 잘 던졌어요"" ""이거 입고 홈런 쳤어요"" 좋은 기억이 담긴 유니폼들😆 | 선수들의 24시즌 최애 유니폼은? #월간라클",2024-09-21T03:00:41Z,vUoX8_D8-1w,77712,2454,158,2024-11-26
"야없날 저녁메뉴로 옾더베 하나 어떠세요? ""도근 왈 : 거울 보고 연습한 거 아니에오"" | 미공개 씬 모아모아봤습니다 그럼 Enjoy~ #OFFTHEBASE",2024-09-20T09:00:36Z,Y04CMRdvnpg,68699,2451,182,2024-11-26
"KBO 최초 팀 5,300번째 홈런볼⚾️ #shorts",2024-09-19T09:26:17Z,zNUGvPYZECo,50792,3042,47,2024-11-26
과자집 만들자고? 너 누군데? 🍪🏠 옹기종기 과자 붙이면서 진솔 토크 time✨💙 (*난장판주의..🌟),2024-09-19T05:00:41Z,clh6MdZWoIM,126895,3814,250,2024-11-26
"디아즈의 역전 쓰리런+5,300팀 홈런🔥기록의 순간 #shorts",2024-09-19T05:00:08Z,p8bA51ndoKg,63860,4029,88,2024-11-26
(※쿠키있음※) 새로 온 우리집 복덩이가 추석 선물로 역전승을 드립니다 📹 #덕아웃1열 (09.18 KT전),2024-09-19T03:00:06Z,CABwMHdAeF4,97791,2908,237,2024-11-26
"KBO 역대 최초 5,300홈런, 역전은 홈런으로, 승리 직후의 모습 #애프터매치(09.18 KT전)",2024-09-18T14:03:40Z,Z3Ak4Aj8qDk,52389,2506,221,2024-11-26
"9회초 2아웃 역전 쓰리런🔥 KBO 최초 팀 5,300홈런의 주인공✨ #디아즈 👊🏻 #ImtheMVP #shorts",2024-09-18T12:41:05Z,RGFNIFdhXVY,56098,4427,164,2024-11-26
[추석특집] 명절 잔소리에 지친 여러분들을 위한 선물 도착!!🎁ㅣ병 주고 약 주는 럭키삼키 잔소리!😆,2024-09-18T11:08:03Z,XiNv9p-RtAk,54183,2900,297,2024-11-26
우리.. 추석에도 함께 해요🫶🏻 #shorts,2024-09-17T03:00:17Z,QAaDdYse8Kg,94438,6783,134,2024-11-26
"[추석특집] ??: 이거 그냥 제가 끝내면 안 돼요? 🤓 단골손님, 재구매 손님 넘쳐나는 라이온즈 뽑기왕 🌾 #OFFTHEBASE",2024-09-16T09:00:24Z,SHTwIRXotFM,117267,3606,314,2024-11-26
(월간라클) [삼성라이온즈 선수 pick] 대구 홈구장 야구선수들이 추천하는 맛집 여기 다 있다! 🍚🍽️🦁 #월간라클,2024-09-14T03:00:24Z,d6E1ho3Kpik,106937,2740,186,2024-11-26
삼튜브랑 싸울 뻔한 썰 푼다.txt | 물음표가 가득한 고척 오프더베이스✨️ (그런데 이제 사직을 곁들인) #OFFTHEBASE,2024-09-13T14:00:48Z,j6Xq8zYXnss,107628,3205,204,2024-11-26
"라이온즈야, 삼랑해💙 📹 #덕아웃1열 (09.12 한화전)",2024-09-13T03:00:24Z,Nm-XGb660R4,81345,2457,232,2024-11-26
"원정 10연승, 3경기 연속 두 자릿수 안타, 승리 직후의 모습 #애프터매치(09.12 한화전)",2024-09-12T15:32:43Z,pyOnJSPwovE,44482,1933,149,2024-11-26
돌아온 레예스의 시즌 10승 달성🔥 #레예스 👊🏻 #ImtheMVP #shorts,2024-09-12T13:57:43Z,cry62eEc90s,42700,3478,66,2024-11-26
"믿고 올라타기만 해, 우리가 푸른 파도가 되어줄게 📹 #덕아웃1열 (09.11 한화전)",2024-09-12T03:09:44Z,Ti1go8quY1s,82972,2697,198,2024-11-26
“삼성 라이온즈 지명하겠습니다” 아기 사자들이 힘껏 포효할 수 있게 많은 응원 부탁드립니다! | 2025 KBO 신인 드래프트 #LIONSFEED,2024-09-11T19:30:15Z,jpUNPGXjaX0,174831,4830,659,2024-11-26
"17안타 10득점, 철벽 마운드, 승리 직후의 모습 #애프터매치(09.11 한화전)",2024-09-11T15:36:24Z,nnLAAqIadIA,42151,1923,181,2024-11-26
5타수 4안타 2홈런 6타점🔥 #구자욱 👊🏻 #ImtheMVP #shorts,2024-09-11T14:33:04Z,ewVXMHRfrwo,66511,5633,178,2024-11-26
승리의 도공이들이 라팍에 떴다! 🏐⚾ #shorts,2024-09-10T09:00:20Z,P2ejlFQc58c,59512,2061,36,2024-11-26
'지금 누가 1등이에요?' 'OO이 손이 글러브인데' 넘버원 찾기에 진심인 사자들😮 | 라이온즈 넘버원을 찾아라!🕵 #OFFTHEBASE,2024-09-10T06:00:13Z,T7Q0IF3X1x4,155289,3566,277,2024-11-26
"라팍에 불어온 승리 요정의 기운🧚‍♂️ㅣ뼛속까지 푸른 피, 허형규 배우님의 두 번째 시구 도전!⚾️#라팍에서생긴일",2024-09-09T09:00:24Z,JtFoLqZ6wwY,56616,2600,206,2024-11-26
다시 푸른 가을 하늘이 삼성의 계절이 될 것만 같은 느낌입니다 📹 #덕아웃1열 (09.08 NC전),2024-09-09T03:00:00Z,-bijSMYOt8w,92567,2787,222,2024-11-26
"16안타 10득점, 두 자릿수 득점, 승리 직후의 모습 #애프터매치(09.08 NC전)",2024-09-08T10:04:13Z,6PuoBsOmT_c,58685,2375,186,2024-11-26
푸른 피의 에이스💙 다승 단독 1위 등극🔥 #원태인 👊🏻 #ImtheMVP #shorts,2024-09-08T09:53:47Z,F9JyIIVcB3o,64303,5352,145,2024-11-26
승리 기념✌🏻 떡잎부터 남달랐던 양도근 미공개 댄스 영상 대방출💥 #shorts,2024-09-08T08:35:07Z,yq_OlWqfLy0,351460,13066,349,2024-11-26
"KBO 최초 MLB 드래프트 리그에서 좋은 경험하고 돌아온 이창용, 김성경 선수!! 무사 귀국 기념 인터뷰🎤",2024-09-07T07:00:01Z,2QtjAnSSuG0,45540,1450,107,2024-11-26
8월 KBO 퓨처스 루키상✨ 투수 김대호입니다👊🏻 #shorts,2024-09-07T05:00:34Z,hlUZsyu5tHE,46143,2061,85,2024-11-26
폭룡적인 명품 수비에 삼며들 시간입니다💙 📹 #덕아웃1열 (09.06 롯데전),2024-09-07T03:00:17Z,PcDyAcm5ZCQ,119181,3184,298,2024-11-26
"극도의 수비 집중력, 극적인 역전타, 승리 직후의 모습 #애프터매치(09.06 롯데전)",2024-09-06T16:11:21Z,WQsILPwg2rc,58526,2230,189,2024-11-26
공수에서 좋은 활약🔥 삼성의 복덩이✨ #양도근 👊🏻 #ImtheMVP #shorts,2024-09-06T14:47:02Z,WeOUJ2gtNYw,89812,6560,418,2024-11-26
우리 만날래 오랫동안 기다려왔어 | 행운의 '7' 등에 달고 나타난 쿨톤 요정님🧚‍♀️💙 전통시장과 동행한DAY #라팍에서생긴일,2024-09-06T05:00:02Z,3zaMKqE2rYY,60621,1707,190,2024-11-26
"지금 출발하는 버스는 창원, 창원행입니다!! #원정에서생긴일",2024-09-05T09:00:54Z,z_S8mZov4mY,134385,3419,232,2024-11-26
박병호의 역대 3번째 400홈런🔥 기록의 순간 #shorts,2024-09-05T03:00:30Z,qPCsVYeZwFY,51361,3309,73,2024-11-26
"팀 홈런 1위, 홈런라이온즈 진짜 권력있다 📹 #덕아웃1열 (09.04 두산전)",2024-09-05T03:00:14Z,Myz4iQ36F6M,117334,3410,339,2024-11-26
"KBO 역대 3번째 통산 400홈런, 공수 밸런스 조화, 승리 직후의 모습 #애프터매치(09.04 두산전)",2024-09-04T14:49:35Z,2KMKcc3x3O0,75888,3135,368,2024-11-26
황동재의 시즌 첫 선발승 달성🔥 오늘 완전 럭키동키 하루🍀 #황동재 👊🏻 #ImtheMVP #shorts,2024-09-04T14:10:55Z,qOT3ISfCBMU,48034,3944,183,2024-11-26
커피차의 축복이 끝이 없네🥹 | 든든한 팬분들의 응원 항상 감사합니다🫶 #OFFTHEBASE,2024-09-04T06:00:15Z,f15CFVLc6Ts,116898,3059,172,2024-11-26
"팀 수비율 1위, 팀 최소 실책 1위, 덕아웃의 순간 #shorts",2024-09-04T04:00:07Z,sO0x80S9GUs,180899,7539,208,2024-11-26
라팍에 강한 가을 바람이 불고 있습니다 📹 #덕아웃1열 (09.03 롯데전),2024-09-04T03:00:26Z,U-N7JrhDDfo,86787,2756,311,2024-11-26
"라팍 개장 이후 첫 평일 매진, 시즌 70번째 승리, 승리 직후의 모습 #애프터매치(09.03 롯데전)",2024-09-03T14:06:32Z,surL1mvdzTI,52963,2540,245,2024-11-26
가을 전병우 지금이 제철 #전병우 👊🏻#ImtheMVP #shorts,2024-09-03T13:44:33Z,pr6GrXdIQqM,33811,2853,140,2024-11-26
"삼성,, 네ㄱr 내 ⭐️별이다!!!! 🌟🔥☄️ 삼성.. 사랑한다.. 미치도록, 죽도록, 우주(galaxy)가 다 터져나가도록!  팬타스틱데이 (with 배우 송건희)",2024-09-02T09:00:40Z,n3foUxOqMXY,58331,2600,181,2024-11-26
[속보] 라팍에 얼짱 김태성 등장.,2024-09-02T08:30:02Z,8BkwWRZdzbs,34141,2797,41,2024-11-26
"양도근의 데뷔 첫 타석👊🏻 적시3루타🔥, 역대 8번째 기록의 순간 #shorts",2024-09-02T03:00:32Z,ZJlFOTxw_pU,75377,4804,156,2024-11-26
(월간라클) 움직이는 사람이 커피 사기❗☕ #shorts #월간라클,2024-08-31T05:00:01Z,ahsHV0BKSXE,567502,16798,256,2024-11-26
국힙원탑은 이제 제 겁니다. 힙합씬을 평정할 차세대 륶키💰국힙 라이온즈 👑 AI노래 - (힙합 ver.💵),2024-08-30T06:15:00Z,3cET99no320,50624,2218,321,2024-11-26
우리의 청춘은 언제나 𝒃𝒍𝒖𝒆로 가득해✨ 💙 청량 라이온즈🌊 AI노래 - (청량 ver.✨),2024-08-30T06:15:00Z,5lSEkvALAuw,45830,2140,299,2024-11-26
"""인성이 여기서 나타나는 거야"" ""우리 지광이는요..평양냉면을 좋아해요"" T와 F적 감성의 공존 | 가장 친한 동료가 기억을 잃는다면? #어흥케이트",2024-08-30T06:00:11Z,NjrZdLiEHYs,109246,2959,162,2024-11-26
"1군 콜업 양도근 선수🔥 ""기회 주신 만큼 기회에 보답하는 선수가 되겠습니다"" #shorts",2024-08-30T04:00:34Z,b0KHaZ-7fMQ,82677,4237,154,2024-11-26
영원히 야구장에 푸른 파도가 멈추지 않도록 📹 #덕아웃1열 (08.29 키움전),2024-08-30T03:00:35Z,lgBk9wbil40,100053,2869,253,2024-11-26
"8월 3번째 스윕승, 4연승, 승리 직후의 모습#애프터매치(08.29 키움전)",2024-08-29T15:15:55Z,4CEvMrPw5xw,47083,2202,216,2024-11-26
필승조 중에 필승조🔥 2이닝 무실점 3K #최지광 👊🏻 #ImtheMVP #shorts,2024-08-29T14:30:25Z,qyiemrQAkoU,48591,3798,216,2024-11-26
"1군 콜업 송은범 선수🔥 “제 자신을 믿고, 팀에 도움이 될 수 있도록 노력하겠습니다” #shorts",2024-08-29T09:00:28Z,_YS_3z4zdPw,116245,3959,264,2024-11-26
"하늘엔 수많은 색깔의 별이 있잖아. 그 중에 가장 뜨거운 빛을 뿜어 내는 건, 파랑이래💙 📹 #덕아웃1열 (08.28 키움전)",2024-08-29T03:00:28Z,Qic3h--TfRA,83551,2658,254,2024-11-26
"WIN and WOW, 3연승, 승리 직후의 모습#애프터매치(08.28 키움전)",2024-08-28T15:44:15Z,PWil5aTn7e4,42946,1951,194,2024-11-26
좌측담장~ 우측담장~ 넘어간다 자욱이 타구가~ #구자욱 👊🏻#ImtheMVP #shorts,2024-08-28T14:43:14Z,U1l6C_wnGP4,71617,5398,190,2024-11-26
(월간라클) 팬 vs 선수 라이온즈 푸른 피 TEST✏ #월간라클,2024-08-28T06:00:03Z,BRnQTmWaV_A,76237,2254,105,2024-11-26
✨삼성라이온즈✨ 평점 10/10 도파민 터지는 삼성라이온즈 야구를 추천하오. 소인은 심장이 터지는 줄 알았소이다. 📹 #덕아웃1열 (08.27 키움전),2024-08-28T03:00:42Z,qergpNg580U,80051,2512,245,2024-11-26
"데뷔 첫 완봉승, 천금의 한 점, 승리 직후의 모습 #애프터매치(08.27 키움전)",2024-08-27T14:41:38Z,QkMRf7lvbe0,66227,2649,279,2024-11-26
"데뷔 첫 완투완봉승, 코너 시볼드입니다 #코너 👊🏻#ImtheMVP #shorts",2024-08-27T13:51:15Z,It0sx6CBElI,58899,4795,188,2024-11-26
"[속보임] 삼성 모 선수, OO아, 철 좀 들어라고 해.. 앞담화에 진심인 그들 | 모여있으면 꺄르르 꺄르르, 여기는 퓨처스 서머리그입니다😄",2024-08-26T06:00:24Z,pcMMciIShvQ,51560,1593,100,2024-11-26
"박병호의 만루홈런, 디아즈 쐐기 3점 홈런, 홈런라이온즈, 덕아웃의 순간 #shorts",2024-08-26T03:00:20Z,dLh6H-QQFTg,68600,3652,78,2024-11-26
나만의 블루라이온즈 당신을 보고 첫눈에 반했습니다 📹 #덕아웃1열 (08.25 롯데전),2024-08-26T03:00:07Z,Bp8oJtlda3k,119246,3236,268,2024-11-26
"만루 홈런, 쓰리런, 위닝 시리즈, 승리 직후의 모습 #애프터매치(08.25 롯데전)",2024-08-25T14:19:30Z,dhXx1TQVdvs,62689,2617,291,2024-11-26
생일에 강한 투수🔥 생일 축하합니다🎉 #임창민 👊🏻 #ImtheMVP #shorts,2024-08-25T13:38:02Z,Lu_hEd7TAuo,49853,3948,105,2024-11-26
"디아즈 라팍 첫 홈런, 역전 투런포, 덕아웃의 순간 #shorts",2024-08-24T03:30:15Z,bOoik2qIBZ4,80775,4096,92,2024-11-26
잠들면 안돼..진실게임 하자 좋아하는 야구팀 있어? 나는 삼성라이온즈💙 📹 #덕아웃1열 (08.23 롯데전),2024-08-24T03:00:31Z,R21lZg5ziTs,126418,3065,263,2024-11-26
"역전 홈런 두 방, 그리고 승리, 승리 직후의 모습 #애프터매치(08.23 롯데전)",2024-08-23T14:46:59Z,rHhU5Spx7rc,81348,2825,265,2024-11-26
라팍 데뷔전 역전 투런 신고🔥 #디아즈 👊🏻 #ImtheMVP #shorts,2024-08-23T14:06:46Z,36nLuJFsoT4,111605,8125,335,2024-11-26
배우 허형규 시구⚾️ #shorts,2024-08-22T13:13:31Z,aouuST87Ttw,67592,4048,150,2024-11-26
선재업고튀어 김영수의 라이온즈.. 좋아하세요..? (집착) #shorts,2024-08-22T13:13:23Z,zTWF31b-Ffg,88405,3942,89,2024-11-26
옾더베 하나의 여유를 아는 품격있는 삼↘️팬↘️ | 동물의 숲 라이온즈😎 리처드 지찬부터 머피 병호😮 #OFFTHEBASE,2024-08-21T06:00:07Z,W7MFoOA9o5s,91033,2556,180,2024-11-26
우리가 안 한게 뭐가 있지? 4연승? 어어 맞다 증답! 📹 #덕아웃1열 (08.20 두산전),2024-08-21T03:02:07Z,HzNpsHjPFH4,78259,2558,221,2024-11-26
"선발과 불펜의 조화, 탄탄한 수비, 타선 완전체, 4연승 승리 직후의 모습 #애프터매치(08.20 두산전)",2024-08-20T15:42:13Z,5JLZHWX3orY,47938,2170,208,2024-11-26
